Unnamed: 0,Slope From SSURGO,Slope From USGS Elevation Data,Bulk Density,Slope Length/USLE L Factor,Deepest Soil Horizon Layer,Organic Matter,pH,Saturated Hydraulic Conductivity,7-Day Maximum Precipitation,Runoff,Erodibility,Depth to Upper Horizon Boundary,Total Depth of Soil,2-Month Average Precipitation,62-Day Average Precipitation,Available Water Capacity,Brooks-Corey Theta 33,Hydrologic Group,Longitude,Latitude,Stability,Saturation Difference after Precipitation,Wetting Front,Runoff_CN,Unnamed: 0.1,Aspect,Profile Curvature,Planform Curvature,Curvature
180.0,3.0,17.883237838745117,1.56,61.0,27.0,0.5,6.5,92.0,5.8,1.0,,15.0,41.0,62.3,2.9619047619047625,0.07,8.3,0.0,-100.619995,41.21545,1.0,6.2,39.0,0.0,503.0,352.0653,-16.2266,70.51885,86.74545
,,18.134910583496094,,,,,,,,,,,,,,,,,,,,,,,181.0,258.27686,-130.69923,-25.462036,105.2372
228.0,6.0,18.159297943115234,1.5,75.0,93.0,1.75,6.2,28.0,0.8,0.0,,5.0,8.0,70.0,1.7873015873015872,0.1,14.6,0.0,-84.403859,45.061637,1.0,13.6,168.0,0.0,348.0,106.2143,-5.340849,-7.8410015,-2.5001526
266.0,2.0,18.181804656982425,1.28,61.0,29.0,4.8,6.1,9.0,145.8,2.0,0.0,0.0,20.0,174.96666666666667,7.392063492063492,0.23,32.2,2.0,-96.025758,41.148804,1.0,13.1,200.0,1.5971432186802759,,,,,
,,18.45451545715332,,,,,,,,,,,,,,,,,,,,,,,39.0,51.04251,-48.23907,4.618614,52.857685
346.0,8.0,18.76695442199707,1.54,43.0,29.0,2.0,5.0,28.0,0.0,3.0,2.0,0.0,13.0,0.0,0.0,0.15,21.9,5.0,-90.145896,31.229083,1.0,9.099999,5.0,0.0,,,,,
,,18.93361091613769,,,,,,,,,,,,,,,,,,,,,,,77.0,133.24803,62.470676,-42.949245,-105.41992
215.0,5.0,19.05073547363281,1.38,65.0,61.0,2.47,5.6,0.9,0.3,3.0,1.0,43.0,140.0,11.666666666666666,0.2444444444444444,0.19,34.2,4.0,-94.246952,39.585715,1.0,10.6,15.0,0.0,,,,,
,,19.116418838500977,,,,,,,,,,,,,,,,,,,,,,,131.0,233.0779,-65.188065,41.666183,106.85425
221.0,5.0,19.401931762695312,1.55,68.0,74.0,0.25,7.3,9.0,0.0,4.0,2.0,13.0,41.0,19.466666666666665,0.1698412698412698,0.16,27.4,6.0,-97.531898,35.850448,1.0,15.6,,0.0,378.0,271.16104,-4.9873204,0.35325575,5.340576
,,19.507184982299805,,,,,,,,,,,,,,,,,,,,,,,462.0,141.84277,4.4856,-1.9475056,-6.4331055
185.0,5.0,19.63811683654785,1.48,55.0,70.0,0.35,7.3,0.21,0.0,5.0,2.0,63.0,114.0,0.0,0.0238095238095238,0.16,35.1,6.0,-98.020005,29.49631,1.0,,,0.0,,,,,
787.0,25.0,19.95113182067871,1.45,,63.0,0.2,4.9,3.0,66.8,4.0,3.0,23.0,33.0,155.66666666666666,5.06031746031746,0.07,22.1,4.0,-76.9216,38.8162,0.0,9.200001,203.0,1.350369662128997,132.0,137.834,6.158065,5.088805,-1.0692596
134.0,6.0,19.97551918029785,1.4,37.0,61.0,0.25,5.0,9.0,14.7,2.0,2.0,18.0,142.0,89.73333333333335,2.6142857142857148,0.14,37.1,2.0,-83.316186,33.644276,1.0,11.9,152.0,0.0,,,,,
385.0,3.0,20.302947998046875,1.25,91.0,29.0,2.5,7.9,0.91,20.3,4.0,1.0,0.0,33.0,44.23333333333333,3.196825396825397,0.15,36.0,4.0,-97.701688,31.032603,1.0,,,0.10674413695087304,,,,,
412.0,6.0,20.3447265625,1.3,55.0,19.0,1.9,7.5,6.0,0.8,3.0,1.0,0.0,19.0,0.0,0.1365079365079365,0.17,24.5,2.0,-100.591413,38.196529,1.0,13.2,,0.0,,,,,
76.0,2.0,20.445188522338867,1.53,,19.0,5.5,4.5,92.0,3.6,0.0,0.0,0.0,20.0,0.0,0.2682539682539683,0.07,17.2,1.0,-77.518606,34.530604,1.0,5.500001,188.0,0.0,407.0,103.19916,0.40125394,-5.659537,-6.060791
124.0,2.0,20.552249908447266,1.9,46.0,82.0,0.25,8.0,0.74,2.0,4.0,1.0,99.0,200.0,60.85,2.2634920634920634,0.03,22.0,6.0,-84.923332,40.598857,1.0,10.0,0.0,0.0,,,,,
,,20.569101333618164,,,,,,,,,,,,,,,,,,,,,,,125.0,203.87283,41.62599,-10.94664,-52.57263
,,20.59379005432129,,,,,,,,,,,,,,,,,,,,,,,73.0,128.3039,9.191443,-17.500374,-26.691818
159.0,5.0,20.65068626403809,1.47,61.0,19.0,2.0,5.3,28.0,9.4,4.0,1.0,0.0,8.0,247.36666666666667,6.258730158730158,0.15,19.6,6.0,-93.095061,32.622912,1.0,7.3,61.0,0.0011839429125258662,,,,,
257.0,11.0,20.80548477172852,1.32,46.0,64.0,0.75,6.5,0.91,0.0,3.0,0.0,45.0,115.0,0.0,0.7698412698412699,0.15,33.7,4.0,-95.97452,40.130132,1.0,13.7,,0.0,363.0,20.119633,-0.7683565,0.6720732,1.4404297
102.0,14.0,21.021556854248047,1.73,46.0,9.0,0.25,7.0,0.04,0.0,3.0,1.0,137.0,160.0,0.0,0.2349206349206349,0.17,31.0,6.0,-90.619721,41.69767,1.0,5.700001,61.0,0.0,460.0,354.06638,-1.4891275,2.8382652,4.3273926
344.0,2.0,21.29882049560547,1.45,12.0,97.0,2.0,5.0,9.17,8.5,5.0,0.0,0.0,13.0,0.0,1.2301587301587302,0.21,25.5,3.0,-89.842499,33.599011,1.0,15.8,,0.33464584999999997,,,,,
20.0,25.0,21.395570755004883,1.6,15.0,78.0,0.25,5.3,9.0,19.9,4.0,2.0,109.0,203.0,131.33333333333334,2.0476190476190474,0.12,17.3,2.0,-83.437236,33.684242,1.0,9.299999,203.0,0.10051698819906649,452.0,240.35541,-3.5420172,3.1932123,6.7352295
14.0,3.0,21.39623260498047,1.4,61.0,47.0,0.75,7.0,28.0,32.0,2.0,1.0,104.0,112.0,136.66666666666666,5.295238095238095,0.12,18.5,5.0,-91.65843,42.47701,1.0,9.2,157.0,0.0,500.0,194.20807,6.3361034,5.760084,-0.5760193
15.0,6.0,21.58888816833496,1.5,46.0,29.0,1.75,5.9,9.17,0.0,2.0,2.0,0.0,23.0,0.0,0.0,0.23,27.5,2.0,-86.827363,39.020387,1.0,15.1,91.0,0.0,384.0,327.30377,-2.1884828,-0.4520325,1.7364502
428.0,2.0,21.66910171508789,1.62,61.0,89.0,0.25,7.6,91.74,60.5,5.0,1.0,122.0,203.0,197.0666666666667,5.836507936507937,0.1,17.4,1.0,-82.338289,27.652326,1.0,4.4,127.0,2.3818910499999997,334.0,149.3526,27.791136,29.329222,1.5380859
32.0,8.0,21.83805274963379,1.44,43.0,29.0,1.25,6.3,9.17,0.6,4.0,3.0,0.0,18.0,0.0,0.0999999999999999,0.2,27.5,2.0,-89.733492,35.662728,1.0,15.7,,0.0,302.0,220.2868,-57.391415,14.504948,71.89636
248.0,5.0,22.259950637817383,1.52,61.0,93.0,1.0,5.8,9.0,16.5,2.0,1.0,10.0,23.0,81.76666666666667,1.825396825396825,0.15,26.9,4.0,-92.023505,42.572971,1.0,14.6,200.0,0.0,527.0,107.63639,-20.597527,4.3978963,24.995422
278.0,1.0,22.29207229614257,1.4,76.0,19.0,4.0,6.5,9.17,17.5,0.0,0.0,25.0,35.0,115.13333333333333,3.3095238095238093,0.21,33.6,5.0,-84.604312,39.978947,1.0,13.9,203.0,0.0,483.0,304.86493,-17.413944,0.93742055,18.351364
111.0,5.0,22.423683166503903,1.45,61.0,97.0,0.75,8.2,2.7,21.1,4.0,1.0,0.0,20.0,26.666666666666668,0.5015873015873016,0.18,32.6,4.0,-100.25807,28.493793,1.0,10.4,,0.1196201867405142,,,,,
,,23.01011085510254,,,,,,,,,,,,,,,,,,,,,,,296.0,353.27563,210.54285,-105.118774,-315.66162
,,23.201641082763672,,,,,,,,,,,,,,,,,,,,,,,60.0,316.62927,96.44656,-82.97458,-179.42114
524.0,5.0,23.753623962402344,1.25,,29.0,7.5,5.8,9.17,5.6,5.0,,0.0,15.0,75.0,2.9587301587301584,0.17,27.3,3.0,-80.406599,41.891136,1.0,11.4,177.0,0.22047255999999998,,,,,
581.0,15.0,23.798009872436523,1.35,70.0,39.0,0.25,5.5,9.0,51.8,3.0,2.0,18.0,41.0,118.6,4.06031746031746,0.16,31.2,2.0,-81.01035394,35.14803123,0.0,12.7,203.0,0.3090230822223218,35.0,311.9806,15.396659,3.6245031,-11.772156
,,23.99661064147949,,,,,,,,,,,,,,,,,,,,,,,238.0,4.2623577,20.438566,5.6001563,-14.838409
220.0,5.0,24.265300750732425,1.36,61.0,29.0,3.3,6.0,0.55,12.5,5.0,1.0,0.0,31.0,81.33333333333333,3.333333333333333,0.22,32.8,5.0,-93.795552,39.897478,1.0,13.4,13.0,0.49212625,505.0,70.40755,16.753582,-16.290852,-33.044434
167.0,2.0,24.349145889282227,1.18,76.0,29.0,9.0,7.0,9.17,0.8,0.0,0.0,0.0,33.0,54.66666666666666,1.7730158730158732,0.22,35.1,3.0,-88.919951,43.018197,1.0,,,0.0,,,,,
405.0,2.0,24.518274307250977,1.68,200.0,29.0,1.25,4.8,92.0,0.0,2.0,,0.0,18.0,0.0,0.2063492063492063,0.1,15.0,2.0,-79.867195,34.229995,1.0,9.3,200.0,0.0,309.0,134.89066,1.084704,-0.5388311,-1.6235352
26.0,7.0,24.602628707885746,1.38,49.0,78.0,0.5,8.1,9.0,4.1,3.0,0.0,79.0,200.0,40.63333333333333,1.1095238095238094,0.22,28.1,2.0,-98.853435,39.514037,1.0,15.3,,0.0,,,,,
593.0,35.0,24.708026885986328,1.28,15.0,97.0,2.0,5.9,9.17,53.8,4.0,1.0,0.0,15.0,169.33333333333334,6.158730158730158,0.23,27.2,2.0,-91.411,39.9141,0.0,15.8,,0.9394015390836805,54.0,242.88538,-8.277462,13.69672,21.974182
347.0,5.0,24.92563438415528,1.2,235.0,19.0,0.25,8.2,2.7,0.0,2.0,,0.0,20.0,0.0,0.0,0.19,29.3,4.0,-109.310451,34.32415,1.0,14.0,,0.0,,,,,
9.0,6.0,25.042919158935547,1.4,49.0,51.0,0.75,8.2,1.1,0.5,4.0,0.0,56.0,91.0,9.666666666666666,0.3015873015873015,0.16,34.0,4.0,-100.81556,46.566678,1.0,12.0,,0.0,,,,,
,,25.05673599243164,,,,,,,,,,,,,,,,,,,,,,,398.0,222.1565,10.081484,3.9901748,-6.0913086
,,25.203094482421875,,,,,,,,,,,,,,,,,,,,,,,244.0,309.85855,140.56,-197.96387,-338.52386
,,25.74009323120117,,,,,,,,,,,,,,,,,,,,,,,90.0,64.26002,-19.743729,10.473251,30.21698
1084.0,9.0,25.849510192871094,1.5,,14.0,0.5,6.7,28.2,54.6,1.0,0.0,35.0,70.0,33.73333333333333,1.5968253968253967,0.13,16.4,0.0,-118.34957797,34.23445961,0.0,9.200001,,0.0,144.0,304.60825,53.04863,-53.155594,-106.20422
1000.0,75.0,25.94956970214844,1.55,,97.0,2.0,6.1,28.0,54.9,4.0,,0.0,18.0,181.13333333333333,6.984126984126984,0.07,12.5,6.0,-122.414222,37.742472,0.0,,,0.9730216114782171,243.0,169.81296,44.008625,-9.641275,-53.649902
284.0,10.0,25.96560287475586,1.68,65.0,29.0,1.25,4.5,92.0,35.1,4.0,1.0,0.0,18.0,128.33333333333334,4.214285714285714,0.08,19.7,5.0,-78.729619,36.101887,1.0,,,0.41568521598240554,341.0,341.86102,39.7002,-25.747797,-65.448
,,25.97541046142578,,,,,,,,,,,,,,,,,,,,,,,453.0,43.51297,-0.5115288,0.58033293,1.0918617
523.0,12.0,26.069828033447266,1.55,60.0,50.0,3.0,4.8,9.0,17.3,4.0,0.0,25.0,36.0,45.4,1.225396825396825,0.13,19.6,6.0,-88.599052,46.911885,1.0,3.9,203.0,0.06372573118270383,369.0,30.922054,5.3105903,-85.50667,-90.81726
358.0,9.0,26.397592544555664,1.35,43.0,29.0,3.0,6.8,9.17,8.5,3.0,,0.0,20.0,78.66666666666667,2.8365079365079366,0.2,29.2,4.0,-97.02744,45.018794,1.0,12.3,200.0,0.0,333.0,271.432,-16.13411,33.662186,49.796295
,,26.42396545410156,,,,,,,,,,,,,,,,,,,,,,,139.0,40.104324,68.4554,-8.305467,-76.760864
420.0,8.0,26.559476852416992,1.4,46.0,19.0,1.5,6.5,9.0,8.5,0.0,0.0,0.0,25.0,81.73333333333333,5.569841269841271,0.23,26.5,5.0,-92.602575,37.234708,1.0,15.7,200.0,0.0,,,,,
190.0,3.0,26.586254119873047,1.54,91.0,19.0,0.75,6.5,92.0,0.0,1.0,,0.0,10.0,9.4,0.3126984126984127,0.08,8.8,0.0,-100.257187,41.954337,1.0,6.3,,0.0,,,,,
104.0,2.0,26.61861228942871,1.65,46.0,66.0,0.36,6.8,2.7,3.3,5.0,1.0,23.0,180.0,134.66666666666666,3.6777777777777785,0.14,22.5,5.0,-84.241458,30.588013,1.0,10.3,168.0,0.12992132999999997,356.0,346.12204,1.2297058,2.828827,1.5991211
239.0,16.0,26.89498519897461,1.35,46.0,78.0,0.3,7.0,4.23,0.0,4.0,,140.0,203.0,23.33333333333333,0.7634920634920637,0.19,30.1,4.0,-96.207174,41.343554,1.0,14.6,,0.0,,,,,
,,27.02652931213379,,,,,,,,,,,,,,,,,,,,,,,184.0,210.59253,51.710346,-7.356427,-59.066772
,,27.201723098754883,,,,,,,,,,,,,,,,,,,,,,,284.0,190.20422,-6.386383,-22.392853,-16.00647
,,27.40780639648437,,,,,,,,,,,,,,,,,,,,,,,448.0,163.95872,32.89052,2.9985495,-29.891968
74.0,11.0,27.4644718170166,1.3,,29.0,3.25,6.6,2.7,9.1,3.0,,0.0,18.0,34.833333333333336,1.0396825396825398,0.22,33.1,4.0,-97.246879,41.702352,1.0,13.7,,0.0,,,,,
309.0,6.0,28.03223991394043,1.4,61.0,19.0,1.5,7.4,9.17,16.3,4.0,0.0,0.0,10.0,18.83333333333333,0.6873015873015873,0.2,33.3,4.0,-105.857835,44.213099,1.0,,,0.05141389418566555,401.0,156.46954,-31.696503,13.335236,45.03174
165.0,5.0,28.369495391845703,1.53,61.0,19.0,1.25,5.3,28.0,9.7,2.0,1.0,0.0,23.0,0.0,0.6444444444444444,0.11,19.8,4.0,-86.311437,31.733242,1.0,9.799999,203.0,0.0,,,,,
226.0,20.0,28.40136337280273,1.36,40.0,19.0,1.3,8.2,9.0,0.0,3.0,2.0,0.0,20.0,49.79999999999999,1.3952380952380954,0.17,32.5,2.0,-98.468606,32.350598,1.0,10.3,,0.0,,,,,
391.0,2.0,28.470409393310547,1.48,46.0,19.0,4.5,5.5,92.0,40.6,0.0,0.0,0.0,18.0,265.7666666666667,9.128571428571426,0.08,8.1,1.0,-82.364502,27.66893,1.0,4.8,,0.0,,,,,
481.0,7.0,28.486759185791016,1.35,49.0,29.0,1.8,7.1,9.0,0.0,3.0,3.0,0.0,30.0,0.0,0.0047619047619047,0.2,33.5,4.0,-98.584668,39.117259,1.0,13.8,,0.0,515.0,253.11867,-7.609199,63.467766,71.076965
3.0,8.0,28.50075340270996,1.6,,97.0,0.75,5.1,92.0,8.5,1.0,1.0,0.0,20.0,0.0,0.3634920634920635,0.12,14.4,1.0,-76.245897,36.582254,1.0,9.700001,,0.0,506.0,312.1176,-1.3582613,-5.964127,-4.6058655
168.0,8.0,28.930185317993164,1.6,49.0,88.0,0.3,8.2,92.0,2.1,1.0,1.0,76.0,203.0,44.7,0.7587301587301586,0.05,9.7,0.0,-103.220719,34.660328,1.0,4.1,,0.0,,,,,
,,29.03706169128418,,,,,,,,,,,,,,,,,,,,,,,498.0,5.587569,-11.071302,-7.5129523,3.5583496
,,29.11077117919922,,,,,,,,,,,,,,,,,,,,,,,422.0,114.73308,16.769836,3.2261353,-13.543701
,,29.111082077026367,,,,,,,,,,,,,,,,,,,,,,,312.0,170.55673,-14.595654,-2.1887321,12.406921
,,29.24003219604492,,,,,,,,,,,,,,,,,,,,,,,110.0,343.6888,18.34664,4.930349,-13.41629
462.0,17.0,29.29328727722168,1.34,21.0,29.0,2.0,7.3,9.0,0.3,3.0,1.0,0.0,10.0,0.0,0.1285714285714286,0.22,29.6,2.0,-99.008551,41.358751,1.0,14.3,,0.0,,,,,
,,29.353496551513672,,,,,,,,,,,,,,,,,,,,,,,178.0,187.92676,-33.310547,1.8212904,35.131836
106.0,5.0,29.467952728271484,1.48,61.0,61.0,0.2,5.5,9.0,0.0,1.0,1.0,71.0,107.0,0.0,0.0238095238095238,0.13,22.6,2.0,-95.40489,32.506543,1.0,8.1,38.0,0.0,,,,,
107.0,8.0,29.53848457336425,1.65,,81.0,0.1,6.8,20.0,9.8,2.0,,119.0,183.0,93.73333333333332,3.3714285714285714,0.08,22.0,1.0,-74.881634,44.954154,1.0,,,0.0,420.0,201.81071,-3.309306,1.0333455,4.3426514
538.0,8.0,29.71571159362793,1.25,152.0,25.0,1.5,8.2,9.0,0.0,2.0,,5.0,25.0,0.0,0.0,0.11,20.4,6.0,-109.492163,34.334895,1.0,,,0.0,390.0,215.4683,12.630114,8.641466,-3.9886475
528.0,45.0,29.930524826049805,1.58,100.0,99.0,0.25,6.5,92.0,9.0,2.0,,102.0,457.0,30.366666666666664,1.1333333333333333,0.05,7.8,0.0,-83.599647,44.475708,1.0,9.500001,198.0,0.0,,,,,
199.0,3.0,30.08930206298828,1.28,60.0,78.0,0.7,7.9,0.22,1.0,3.0,,119.0,200.0,31.566666666666663,0.3777777777777777,0.1,43.2,6.0,-100.340302,44.117327,1.0,11.2,,0.0,,,,,
249.0,11.0,30.11210823059082,1.24,43.0,29.0,3.0,6.5,9.0,16.4,3.0,0.0,0.0,18.0,138.55,2.836507936507936,0.22,30.9,2.0,-96.834733,41.416259,1.0,14.1,,0.0,,,,,
527.0,20.0,30.14527702331543,1.48,38.0,19.0,1.5,7.8,9.0,0.0,3.0,1.0,0.0,8.0,0.0,0.2603174603174603,0.18,28.2,2.0,-101.522644,35.624709,1.0,15.0,50.0,0.0,283.0,344.05203,3.234966,1.2940481,-1.940918
,,30.852367401123047,,,,,,,,,,,,,,,,,,,,,,,417.0,45.55122,9.140277,9.874225,0.73394775
,,30.909238815307617,,,,,,,,,,,,,,,,,,,,,,,94.0,186.92017,-2.819446,-3.6617312,-0.84228516
311.0,15.0,31.041051864624023,1.48,,97.0,0.25,8.5,28.0,0.0,3.0,,0.0,3.0,16.033333333333335,0.5777777777777776,0.1,12.5,4.0,-118.557482,39.965947,1.0,7.0,,0.0,539.0,339.0478,3.2360573,5.091526,1.8554688
,,31.089067459106445,,,,,,,,,,,,,,,,,,,,,,,126.0,343.78455,7.583867,41.99053,34.406662
13.0,6.0,31.39947891235352,1.51,61.0,29.0,1.0,5.7,55.0,0.0,1.0,0.0,0.0,23.0,0.0,0.1174603174603174,0.14,15.0,0.0,-85.9618,42.699243,1.0,9.5,107.0,0.0,421.0,335.3006,-4.778612,19.02157,23.800182
580.0,60.0,31.50337600708008,1.05,,19.0,8.5,6.1,9.0,,4.0,,3.0,8.0,,0.0,0.16,24.1,2.0,-103.77988215,44.3517732,0.0,6.3,36.0,0.0,,,,,
73.0,1.0,31.50546264648437,1.54,30.0,65.0,0.3,6.7,2.7,2.3,0.0,1.0,56.0,152.0,33.0,0.9063492063492062,0.18,33.9,6.0,-98.931504,38.019,1.0,9.7,,0.0,455.0,74.71226,-29.591343,25.044277,54.63562
25.0,15.0,31.6822509765625,0.97,30.0,19.0,10.0,5.5,10.0,15.4,3.0,0.0,5.0,25.0,0.0,0.4666666666666666,0.2,20.5,4.0,-71.005135,43.490406,1.0,6.099999,,0.0,,,,,
,,31.70968246459961,,,,,,,,,,,,,,,,,,,,,,,76.0,145.79985,109.62674,9.829821,-99.79691
,,31.860614776611328,,,,,,,,,,,,,,,,,,,,,,,29.0,15.969477,-9.934523,-7.6731696,2.2613525
51.0,12.0,32.06241989135742,1.42,33.0,19.0,2.0,7.0,9.0,0.6,5.0,1.0,0.0,18.0,17.066666666666666,0.2904761904761905,0.16,27.1,6.0,-96.637404,36.198558,1.0,,,0.023622059999999997,533.0,273.0665,8.854275,-6.6089826,-15.463257
562.0,8.0,32.44114685058594,1.44,46.0,29.0,1.5,5.5,9.0,0.0,4.0,1.0,0.0,15.0,0.0,0.0428571428571428,0.21,27.1,4.0,-92.308104,38.419868,1.0,15.6,64.0,0.0,433.0,49.71104,2.2060227,2.3708177,0.16479492
,,32.594573974609375,,,,,,,,,,,,,,,,,,,,,,,389.0,334.86002,-1.6285765,2.5706422,4.1992188
433.0,15.0,32.69978713989258,1.3,,61.0,0.25,6.4,1.0,33.5,3.0,1.0,28.0,84.0,108.73333333333332,4.7968253968253975,0.14,37.3,4.0,-79.68002,36.154735,1.0,13.1,203.0,0.06609725695905481,,,,,
48.0,35.0,32.89421844482422,1.4,15.0,52.0,1.25,7.5,92.0,1.0,3.0,0.0,13.0,25.0,29.03333333333333,1.0444444444444445,0.11,15.2,0.0,-102.91371,46.800007,1.0,9.299999,,0.0,491.0,140.97546,19.276083,-31.95225,-51.228333
1066.0,25.0,33.244606018066406,1.35,61.0,29.0,1.25,5.5,9.0,36.6,4.0,3.0,0.0,18.0,137.16666666666666,4.547619047619048,0.14,23.8,2.0,-79.52959768,37.32275361,0.0,6.799999,200.0,0.45348685324607463,192.0,320.71002,149.1214,-138.0185,-287.1399
,,33.330650329589844,,,,,,,,,,,,,,,,,,,,,,,418.0,287.95633,5.008826,-17.384974,-22.393799
,,33.50820541381836,,,,,,,,,,,,,,,,,,,,,,,285.0,11.172946,15.773225,2.5163891,-13.256836
403.0,50.0,33.540409088134766,1.5,22.0,97.0,1.5,5.3,92.0,11.9,1.0,,0.0,8.0,45.333333333333336,1.995238095238095,0.1,15.3,0.0,-83.511568,44.772486,1.0,17.0,183.0,0.0,,,,,
438.0,3.0,33.731693267822266,1.58,61.0,73.0,0.25,5.0,2.82,8.4,2.0,1.0,117.0,153.0,97.8,2.8365079365079366,0.09,25.7,4.0,-93.461981,31.198231,1.0,,,0.0,,,,,
521.0,5.0,33.75168228149414,1.5,61.0,74.0,1.5,5.8,2.7,0.0,2.0,0.0,66.0,200.0,75.10000000000001,2.77936507936508,0.15,33.8,4.0,-93.80631,40.296568,1.0,12.3,35.0,0.0,376.0,145.50044,-41.040607,-2.6067696,38.433838
396.0,11.0,33.76054763793945,1.4,,29.0,3.0,7.6,2.7,19.6,3.0,,0.0,22.0,56.333333333333336,2.3126984126984125,0.22,32.6,4.0,-97.506232,41.892096,1.0,14.0,,0.0,,,,,
506.0,8.0,34.35064697265625,1.65,,81.0,0.1,6.8,20.0,46.2,2.0,,119.0,183.0,69.93333333333334,3.131746031746032,0.08,22.0,1.0,-75.320229,44.709826,1.0,,,0.018045348314982602,521.0,135.62747,1.4731641,-1.7601733,-3.2333374
632.0,7.0,34.809722900390625,1.5,49.0,61.0,1.05,6.1,9.17,15.2,3.0,1.0,18.0,178.0,108.33333333333331,4.514285714285714,0.15,26.9,2.0,-123.0786,42.24,0.0,12.2,,0.0,202.0,182.74951,-41.665855,3.9670806,45.632935
,,34.886138916015625,,,,,,,,,,,,,,,,,,,,,,,176.0,80.56106,-9.37053,-57.892715,-48.522186
,,35.05959701538086,,,,,,,,,,,,,,,,,,,,,,,156.0,191.49965,-11.236616,12.033037,23.269653
986.0,30.0,35.23404693603516,1.43,,97.0,0.75,6.1,9.0,50.8,4.0,,0.0,13.0,189.7,7.1682539682539685,0.11,20.2,4.0,-122.04245602,40.6850016,0.0,,,0.8490018001921851,145.0,195.73177,-9.844817,6.097566,15.942383
1035.0,20.0,35.37604904174805,0.6,46.0,29.0,9.0,5.8,7.7,233.4,3.0,1.0,0.0,46.0,362.3999999999999,15.17142857142857,0.26,55.0,4.0,-155.08892656,19.73070321,0.0,20.0,,5.751854764209422,133.0,78.74607,59.155655,11.428548,-47.727108
,,35.383731842041016,,,,,,,,,,,,,,,,,,,,,,,99.0,304.702,58.795387,0.07117639,-58.724213
446.0,30.0,35.429813385009766,1.3,46.0,21.0,1.5,7.9,9.0,1.1,4.0,,0.0,8.0,12.733333333333334,0.4396825396825398,0.18,17.6,2.0,-104.033154,41.280925,1.0,9.8,,0.0,450.0,91.835335,69.988464,-2.173398,-72.161865
277.0,6.0,35.67707061767578,1.35,69.0,99.0,0.0,5.3,9.0,0.0,2.0,1.0,46.0,203.0,0.0,0.2968253968253968,0.14,31.3,2.0,-87.848197,34.687768,1.0,15.1,23.0,0.0,,,,,
52.0,6.0,35.74680709838867,1.4,61.0,98.0,0.0,4.6,0.2,0.0,3.0,1.0,10.0,178.0,0.0,0.0174603174603174,0.14,33.9,6.0,-76.823106,36.750002,1.0,15.3,192.0,0.0,532.0,339.0478,3.2360573,5.091526,1.8554688
47.0,20.0,35.82511520385742,1.35,33.0,78.0,0.6,8.2,9.17,0.8,3.0,0.0,41.0,200.0,0.0,0.1492063492063492,0.19,28.0,2.0,-102.455545,43.15916,1.0,15.4,,0.0,,,,,
259.0,5.0,35.923545837402344,1.23,55.0,54.0,0.77,8.7,9.0,0.0,2.0,0.0,25.0,38.0,0.0,0.0047619047619047,0.09,29.7,2.0,-101.514797,36.886747,1.0,8.800001,203.0,0.0,,,,,
,,36.26891326904297,,,,,,,,,,,,,,,,,,,,,,,168.0,122.868286,-44.56069,25.196388,69.75708
,,36.42824935913086,,,,,,,,,,,,,,,,,,,,,,,106.0,149.58275,4.1946015,55.549583,51.35498
1042.0,50.0,36.45378494262695,1.65,,97.0,0.75,6.1,92.0,39.9,2.0,,0.0,66.0,79.23333333333333,2.4746031746031747,0.07,11.0,0.0,-120.60670818,35.13748644,0.0,8.1,,0.002040826314197125,148.0,48.58278,177.06787,-88.8768,-265.94467
,,36.55452728271485,,,,,,,,,,,,,,,,,,,,,,,138.0,326.8889,193.82602,-65.35711,-259.1831
,,36.5571403503418,,,,,,,,,,,,,,,,,,,,,,,146.0,212.44673,-1.9557718,1.3920065,3.3477783
97.0,8.0,36.57181167602539,1.58,23.0,19.0,1.0,5.0,92.0,11.4,3.0,1.0,0.0,8.0,103.46666666666664,2.9682539682539684,0.15,19.0,0.0,-88.518847,32.222102,1.0,9.7,203.0,0.0,339.0,195.68388,-7.2730656,-15.634882,-8.361816
,,36.86833953857422,,,,,,,,,,,,,,,,,,,,,,,96.0,203.42242,13.14892,-1.4369568,-14.585876
,,36.8701400756836,,,,,,,,,,,,,,,,,,,,,,,278.0,235.96817,0.48735642,13.335257,12.8479
,,37.141544342041016,,,,,,,,,,,,,,,,,,,,,,,53.0,190.38007,-101.379166,31.950987,133.33015
334.0,5.0,37.21240615844727,1.48,61.0,97.0,1.75,5.3,9.17,31.3,3.0,1.0,0.0,30.0,222.63333333333333,8.898412698412695,0.2,20.4,5.0,-93.189605,31.930291,1.0,9.4,23.0,0.04756095467782138,,,,,
489.0,5.0,37.52725982666016,1.45,46.0,29.0,1.5,5.9,9.17,7.9,2.0,2.0,0.0,15.0,117.0,5.2365079365079366,0.21,28.3,2.0,-87.506581,37.974891,1.0,15.3,,0.0,477.0,38.928688,-4.5114937,0.5055961,5.01709
330.0,6.0,37.90655517578125,1.4,55.0,27.0,0.5,8.0,9.0,0.0,2.0,,16.0,36.0,15.333333333333334,0.4761904761904761,0.21,29.5,2.0,-97.737902,41.902388,1.0,15.4,,0.0,,,,,
478.0,12.0,37.9591178894043,1.4,38.0,29.0,1.0,5.9,9.17,93.0,5.0,3.0,0.0,10.0,108.0,3.0698412698412696,0.21,28.7,6.0,-87.459675,37.824144,1.0,15.1,,3.6614193,535.0,129.40494,-35.161797,53.234657,88.396454
